-9.722575545310974121e-03,-3.216226398944854736e-01,9.211392402648925781e-01,1.262948513031005859e-01,1.037283778190612793e+00,3.425417542457580566e-01,-4.146707952022552490e-01,5.164601802825927734e-01,1.310328841209411621e-01,-4.704396128654479980e-01,6.172084212303161621e-01,5.824690461158752441e-01,8.270431160926818848e-01,3.496118485927581787e-01,-4.123671054840087891e-01,2.246233224868774414e-01,-3.952587246894836426e-01,4.259145557880401611e-01,-4.912815690040588379e-01,-7.399423122406005859e-01,-3.102949857711791992e-01,-3.573954105377197266e-03,2.649614810943603516e-01,9.394618272781372070e-01,8.760379552841186523e-01,-5.092419311404228210e-02,3.495619446039199829e-02,-5.206447243690490723e-01,2.227038890123367310e-01,-2.487746626138687134e-01,-6.924899816513061523e-01,4.712860882282257080e-01,-5.703575015068054199e-01,-4.465095996856689453e-01,-4.254238009452819824e-01,-3.007155656814575195e-01,6.884311791509389877e-03,1.194250732660293579e-01,-5.283441543579101562e-01,-2.400690764188766479e-01,-1.432017326354980469e+00,-5.291971564292907715e-01,3.791821002960205078e-01,7.676209211349487305e-01,-1.036664009094238281e+00,-8.558818697929382324e-01,4.722918942570686340e-02,2.561801970005035400e-01,1.508312374353408813e-01,3.363137841224670410e-01,6.679624915122985840e-01,-3.512331545352935791e-01,6.321681141853332520e-01,2.410159707069396973e-01,-4.676794111728668213e-01,6.925159692764282227e-01,2.647222876548767090e-01,-7.841780185699462891e-01,-6.408861279487609863e-01,-3.104474544525146484e-01,-4.955032467842102051e-01,4.379442334175109863e-01,7.032302021980285645e-01,-3.996762037277221680e-01,-1.485228687524795532e-01,-2.279655039310455322e-01,6.610970497131347656e-01,-5.194776058197021484e-01,3.544244170188903809e-02,-7.296114563941955566e-01,-8.788581490516662598e-01,-7.110330462455749512e-01,-7.147745490074157715e-01,9.115565419197082520e-01,-1.359452128410339355e+00,-5.249607563018798828e-01,-4.292871654033660889e-01,8.310909867286682129e-01,2.957065701484680176e-01,8.567617833614349365e-02,-5.944389104843139648e-01,2.159141004085540771e-01,-2.834935113787651062e-02,4.227904975414276123e-01,1.901118457317352295e-01,1.391990855336189270e-02,1.980227231979370117e-01,-3.252989351749420166e-01,-7.301344871520996094e-01,7.799429893493652344e-01,-4.059204086661338806e-02,1.628638990223407745e-02,-1.237636432051658630e-01,-1.636700890958309174e-02,-9.226828217506408691e-01,-1.002651691436767578e+00,6.775337457656860352e-01,-1.189984202384948730e+00,2.041458934545516968e-01,8.759970664978027344e-01,7.618723809719085693e-02,-4.284186959266662598e-01,-3.519893884658813477e-01,2.981715798377990723e-01,3.174971044063568115e-01,-8.923773467540740967e-02,-3.717163801193237305e-01,-6.653804183006286621e-01,-1.338057965040206909e-01,1.055891036987304688e+00,-1.197579316794872284e-02,-8.928144574165344238e-01,1.092843532562255859e+00,-2.621346414089202881e-01,-1.025686264038085938e-01,-1.219684407114982605e-01,-9.763753414154052734e-01,5.520213246345520020e-01,-3.783296095207333565e-03,4.636023044586181641e-01,-2.704944610595703125e-01,-2.570282816886901855e-01,2.121925652027130127e-01,-6.637535095214843750e-01,8.993799686431884766e-01,6.421861797571182251e-02,-3.631866723299026489e-02,3.460905551910400391e-01,-1.344422340393066406e+00,-1.153473630547523499e-01,1.659953147172927856e-01,-4.265935346484184265e-02,3.897899091243743896e-01,-1.320540785789489746e+00,-8.780615925788879395e-01,3.633613884449005127e-01,-1.283644139766693115e-01,-2.280535995960235596e-01,-9.204974770545959473e-02,-3.322032392024993896e-01,1.085790514945983887e+00,6.228255480527877808e-02,1.032060861587524414e+00,-7.110261917114257812e-01,-3.834047615528106689e-01,-2.331330329179763794e-01,-3.757202029228210449e-01,-7.371670603752136230e-01,-4.273684620857238770e-01,-5.006784200668334961e-01,-1.101456303149461746e-02,6.665049791336059570e-01,-7.550303339958190918e-01,-6.758181452751159668e-01,-1.121576070785522461e+00,-6.333775520324707031e-01,-2.468195259571075439e-01,-2.770553715527057648e-02,3.211482167243957520e-01,6.756070256233215332e-01,-1.871827542781829834e-01,3.937900960445404053e-01,4.496482610702514648e-01,-3.877899050712585449e-02,-5.930462479591369629e-01,-4.893114864826202393e-01,1.136064648628234863e+00,6.791309118270874023e-01,-2.273359894752502441e-01,-1.828583478927612305e-01,2.706282399594783783e-02,6.989734768867492676e-01,2.007040739059448242e+00,-5.752803385257720947e-02,1.995349407196044922e+00,-3.859678655862808228e-02,-2.834524810314178467e-01,5.667100548744201660e-01,-1.811972856521606445e-01,-2.864645123481750488e-01,-3.327211141586303711e-01,-1.693608909845352173e-01,-4.116671383380889893e-01,-2.320632040500640869e-01,-7.360281348228454590e-01,-1.602516472339630127e-01,1.540264487266540527e-02,3.933432698249816895e-01,9.004084467887878418e-01,1.530750989913940430e-01,5.348917841911315918e-01,1.446719318628311157e-01,-1.420659065246582031e+00,-9.366564154624938965e-01,6.537360697984695435e-02,-2.418252378702163696e-01,-2.381577193737030029e-01,3.979069888591766357e-01,2.882425785064697266e-01,-7.848461270332336426e-01,-5.544695854187011719e-01,2.689277529716491699e-01,6.408057808876037598e-01,-5.249601006507873535e-01,-7.021315693855285645e-01,1.230750530958175659e-01,-5.700500607490539551e-01,6.440433114767074585e-02,5.676864180713891983e-03,1.537183821201324463e-01,-1.073348402976989746e+00,1.731244921684265137e-01,6.927191615104675293e-01,-1.814390420913696289e-01,6.588044166564941406e-01,-1.706502735614776611e-01,4.170088768005371094e-01,3.578608334064483643e-01,3.508608639240264893e-01,6.929934024810791016e-01,1.619528651237487793e+00,-1.287995129823684692e-01,2.019257694482803345e-01,1.195431828498840332e+00,4.018266871571540833e-02,2.320772409439086914e-01,3.252506554126739502e-01,-1.676860600709915161e-01,3.877294063568115234e-01,1.082693338394165039e+00,1.475888788700103760e-01,-2.589289098978042603e-02,1.056407615542411804e-01,8.346114158630371094e-01,2.252066880464553833e-01,-2.169896811246871948e-01,-1.963305711746215820e+00,-9.007557295262813568e-03,-1.386229246854782104e-01,-2.021766006946563721e-01,9.555572271347045898e-01,1.451001018285751343e-01,4.066141545772552490e-01,-1.437897086143493652e-01,1.925847977399826050e-01,-4.912707805633544922e-01,3.966034352779388428e-01,-3.809020519256591797e-01,-1.931746602058410645e-01,6.198943853378295898e-01,-3.877831250429153442e-02,-5.021494030952453613e-01,-8.883208036422729492e-03,-6.727292537689208984e-01,-7.302791476249694824e-01,-1.983868032693862915e-01,-4.679019749164581299e-02,1.123636960983276367e-01,5.111744627356529236e-03,-2.052780985832214355e-01,6.250047087669372559e-01,-3.537126481533050537e-01,-1.201135665178298950e-01,6.499915122985839844e-01,3.791746199131011963e-01,3.657287061214447021e-01,-4.236933588981628418e-01,5.241477489471435547e-01,-4.409820958971977234e-02,-1.913715153932571411e-01,-2.821756005287170410e-01,2.464697808027267456e-01,-1.841943860054016113e-01,1.043125987052917480e+00,2.721273573115468025e-03,-1.432981014251708984e+00,7.347865104675292969e-01,4.322652220726013184e-01,-6.725707650184631348e-02,2.120035886764526367e-01,6.053087115287780762e-02,-6.147086024284362793e-01,-1.093555927276611328e+00,2.232813835144042969e-01,6.110326503403484821e-04,-3.298520147800445557e-01,1.301624029874801636e-01,-9.031886458396911621e-01,-9.358891099691390991e-02,-2.530852556228637695e-01,4.546551406383514404e-01,2.224491387605667114e-01,1.564463078975677490e-01,-7.200239300727844238e-01,3.040244281291961670e-01,-5.052621364593505859e-01,2.163285911083221436e-01,3.619754016399383545e-01,6.005222797393798828e-01,-4.025148153305053711e-01,2.824044041335582733e-02,-5.373663902282714844e-01,-6.754586100578308105e-02,4.413673281669616699e-02,2.419622242450714111e-02,-7.212119698524475098e-01,5.080580115318298340e-01,-6.744222044944763184e-01,1.081935092806816101e-01,-8.751443624496459961e-01,7.249919231981039047e-03,-4.212662279605865479e-01,9.602122306823730469e-01,7.399848196655511856e-03,-6.301105618476867676e-01,4.920040667057037354e-01,-6.644385457038879395e-01,-3.594399988651275635e-01,-5.592350289225578308e-02,-5.820528864860534668e-01,-7.767454981803894043e-01,-1.401639282703399658e-01,7.143484428524971008e-03,8.461269736289978027e-01,2.692804932594299316e-01,2.412205934524536133e-01,-6.040081977844238281e-01,7.688398957252502441e-01,-2.293082624673843384e-01,1.559151802211999893e-02,8.293528556823730469e-01,1.494557112455368042e-01,-4.180464148521423340e-01,2.831514775753021240e-01,1.251994818449020386e-01,5.563940405845642090e-01,-3.152938485145568848e-01,-4.108069837093353271e-01,-2.003246545791625977e-01,-8.709616065025329590e-01,9.384862184524536133e-01,7.976388931274414062e-01,-4.000808000564575195e-01,1.392433494329452515e-01,-8.529859036207199097e-02,-1.997669339179992676e-01,8.846386522054672241e-02,-8.417926728725433350e-02,-5.401334762573242188e-01,1.137360334396362305e+00,3.535767197608947754e-01,5.907974243164062500e-01,1.207055568695068359e+00,-3.765838146209716797e-01,-4.616709053516387939e-01,3.902751207351684570e-01,-7.876056432723999023e-01,1.453034430742263794e-01,-1.769874244928359985e-01,3.113126754760742188e-01,-3.741289079189300537e-01,3.048637695610523224e-02,-7.313127517700195312e-01,-3.086417019367218018e-01,-3.679838180541992188e-01,-8.790981955826282501e-03,5.918469429016113281e-01,1.095836833119392395e-01,4.360723793506622314e-01,1.046233475208282471e-01,-2.686384692788124084e-02,-2.750611007213592529e-01,5.238614603877067566e-02,-1.059771180152893066e-01,-7.594894766807556152e-01,-5.138034820556640625e-01,-4.746192395687103271e-01,-3.829830288887023926e-01,-1.718885153532028198e-01,-3.002793788909912109e-01,2.692179083824157715e-01,-4.119080305099487305e-01,1.431276649236679077e-01,-1.175417184829711914e+00,1.195091128349304199e+00,2.984358966350555420e-01,3.225320577621459961e-01,4.972229003906250000e-01,1.995457895100116730e-02,-1.421483606100082397e-01,1.004784345626831055e+00,-1.643126271665096283e-02,-4.311502277851104736e-01,-6.559615135192871094e-01,8.817785978317260742e-02,-6.896426081657409668e-01,2.684883773326873779e-01,4.817400574684143066e-01,-4.149033427238464355e-01,1.224282607436180115e-01,1.058513075113296509e-01,-1.656687110662460327e-01,4.458662271499633789e-01,-7.496343255043029785e-01,2.357295602560043335e-01,1.381363719701766968e-01,9.049101173877716064e-02,-3.699980676174163818e-01,8.727352023124694824e-01,-5.998430252075195312e-01,-9.732767194509506226e-02,-3.348608314990997314e-01,2.091532647609710693e-01,8.693265914916992188e-01,-3.080800473690032959e-01,2.387534528970718384e-01,9.830476045608520508e-01,-1.615007519721984863e+00,4.983924794942140579e-03,3.306419849395751953e-01,4.927451312541961670e-01,-1.227436661720275879e+00,1.280353069305419922e-01,2.584211826324462891e-01,-9.681644439697265625e-01,2.712431848049163818e-01,-2.633129954338073730e-01,9.017966687679290771e-02,-2.239377349615097046e-01,-3.661382198333740234e-01,-2.596379220485687256e-01,-1.252195239067077637e-01,-1.220274090766906738e+00,2.308610826730728149e-01,1.092860251665115356e-01,-5.004162192344665527e-01,-2.501670718193054199e-01,7.023693323135375977e-01,6.478374004364013672e-01,-7.746514081954956055e-01,-5.963462591171264648e-01,-1.118959784507751465e+00,-1.092584803700447083e-01,6.377136111259460449e-01,1.558713912963867188e-01,1.133407711982727051e+00,-2.022311836481094360e-02,7.623143196105957031e-01,2.475953400135040283e-01,4.047018289566040039e-02,5.228556394577026367e-01,-9.783477783203125000e-01,-2.108136415481567383e-01,-3.066294491291046143e-01,-5.266640186309814453e-01,2.130052298307418823e-01,-1.534371078014373779e-01,-4.984154999256134033e-01,-1.069765925407409668e+00,-5.830854177474975586e-01,-1.388643682003021240e-01,-2.681392133235931396e-01,-1.058367490768432617e-01,-4.141715466976165771e-01,2.729250490665435791e-01,4.883338809013366699e-01,-3.138180375099182129e-01,-2.513260841369628906e-01,4.604420661926269531e-01,-2.618423290550708771e-02,6.882938742637634277e-01,2.152076661586761475e-01,-6.916765123605728149e-03,8.168919086456298828e-01,9.554725885391235352e-01,-1.488122463226318359e+00,-4.152700304985046387e-02,9.153881669044494629e-01,5.284657478332519531e-01,2.610137462615966797e-01,5.974928140640258789e-01,1.380649060010910034e-01,-6.582870483398437500e-01,1.690674424171447754e-01,4.719130694866180420e-01,3.108109831809997559e-01,-4.070938378572463989e-02,5.164053440093994141e-01,4.799282848834991455e-01,-6.908155083656311035e-01,-7.189829349517822266e-01,4.198903143405914307e-01,-4.172832071781158447e-01,-6.197309494018554688e-01,1.507651954889297485e-01,-7.250238060951232910e-01,2.029453963041305542e-01,6.050922870635986328e-01,5.215209908783435822e-03,6.070620417594909668e-01,4.780202805995941162e-01,3.608293831348419189e-01,-1.320062130689620972e-01,8.949087560176849365e-02,7.077768445014953613e-01,-3.741076290607452393e-01,-1.074055314064025879e+00,-1.398303657770156860e-01,3.054555356502532959e-01,2.457056343555450439e-01,-4.530490562319755554e-02,1.149939179420471191e+00,2.569047212600708008e-01,-7.461431622505187988e-02,-7.054367661476135254e-01,6.693238019943237305e-01,-2.545912265777587891e-01,1.405000220984220505e-03,-5.144904851913452148e-01,-7.183533906936645508e-01,-1.480222225189208984e+00,-1.430929452180862427e-01,1.073462724685668945e+00,-3.240964412689208984e-01,-9.293324351310729980e-01,-6.614680290222167969e-01,6.310523152351379395e-01,6.035691499710083008e-01,5.852741003036499023e-01,1.239787265658378601e-01,4.172289371490478516e-01,7.534967064857482910e-01,-2.015607804059982300e-01,2.412821054458618164e-01,3.773224353790283203e-01,5.148695111274719238e-01,-8.025895953178405762e-01,-7.715562731027603149e-02,-2.185258567333221436e-01,3.457692265510559082e-02,-3.364771604537963867e-01,4.353989362716674805e-01,1.609565615653991699e-01,-4.654635787010192871e-01,-1.040888190269470215e+00,-2.074881792068481445e-01,8.827814459800720215e-02,1.315416302531957626e-02,-1.871300578117370605e+00,-6.045179963111877441e-01,-4.626269936561584473e-01,-6.409637928009033203e-01,4.802579879760742188e-01,4.152137637138366699e-01,-5.385178327560424805e-01,-2.818624973297119141e-01,-5.088934302330017090e-01,5.642718076705932617e-01,2.327640913426876068e-02,-2.279465049505233765e-01,4.092287719249725342e-01,1.570139825344085693e-02,6.869342923164367676e-02,1.605893969535827637e-01,-4.124557971954345703e-01,-4.357094168663024902e-01,-9.652318358421325684e-01,2.682965993881225586e-01,-7.018265724182128906e-01,-8.167424201965332031e-01,3.374170362949371338e-01,-4.833768904209136963e-01,7.715643644332885742e-01,-1.568600237369537354e-01,-9.038865566253662109e-01,-9.045814871788024902e-01,-8.238989114761352539e-02,-1.115905880928039551e+00,5.200716257095336914e-01,-2.886273860931396484e-01,1.206983253359794617e-01,-5.048355460166931152e-01,7.959977984428405762e-01,-1.996745467185974121e-01,-1.103917956352233887e-01,8.058921992778778076e-02,-2.310975790023803711e-01,-4.996421933174133301e-01,8.078806847333908081e-02,-3.851030170917510986e-01,9.462468624114990234e-01,-3.728573396801948547e-02,-8.263641595840454102e-02,2.233306169509887695e-01,-4.453080594539642334e-01,3.820010423660278320e-01,3.439947068691253662e-01,1.020453214645385742e+00,-5.139015913009643555e-01,4.778540134429931641e-01,4.312599897384643555e-01,1.579297780990600586e-01,-6.884053945541381836e-01,9.983589053153991699e-01,1.689425259828567505e-01,2.716691792011260986e-01,-1.219059713184833527e-02,4.640767574310302734e-01,7.284407615661621094e-01,7.184033393859863281e-01,8.371624946594238281e-01,1.894869953393936157e-01,-2.728917598724365234e-01,4.651197493076324463e-01,-5.498563647270202637e-01,-7.791628837585449219e-01,-5.971373319625854492e-01,-2.386140823364257812e-01,5.118871927261352539e-01,6.951746344566345215e-02,5.019305944442749023e-01,-3.962752521038055420e-01,-4.538757503032684326e-01,4.413870871067047119e-01,6.372693181037902832e-01,-2.392293661832809448e-01,-1.204642951488494873e-01,-2.232165336608886719e-01,-1.110294103622436523e+00,5.105795860290527344e-01,7.835155129432678223e-01,-1.008792966604232788e-02,4.073003828525543213e-01,-7.305141687393188477e-01,-3.193379044532775879e-01,9.963176846504211426e-01,-1.359972000122070312e+00,-2.672507762908935547e-01,8.213042020797729492e-01,2.715988755226135254e-01,-1.296179413795471191e+00,7.084695696830749512e-01,1.967578530311584473e-01,-3.086791336536407471e-01,-5.824283957481384277e-01,-2.894017398357391357e-01,5.866994857788085938e-01,4.402947127819061279e-01,1.302728056907653809e+00,8.726677298545837402e-01,8.130142092704772949e-02,7.341115176677703857e-02,-3.055160045623779297e-01,2.783130109310150146e-01,6.540700793266296387e-01,-5.385424941778182983e-02,-8.993780612945556641e-01,9.527391791343688965e-01,-2.332762181758880615e-01,5.113759040832519531e-01,-4.684583097696304321e-02,1.155289337038993835e-01,-1.888194680213928223e-01,1.849585324525833130e-01,1.185319185256958008e+00,7.065920829772949219e-01,-7.077925652265548706e-02,2.783727347850799561e-01,3.605265915393829346e-01,8.793666958808898926e-02,-1.638716831803321838e-02,-8.393692970275878906e-01,2.974645793437957764e-01,-3.178656101226806641e-01,3.119817078113555908e-01,-6.830692291259765625e-02,9.533382654190063477e-01,-3.616625964641571045e-01,9.249462932348251343e-02,-3.645557463169097900e-01,2.053930461406707764e-01,-1.193799257278442383e+00,7.816534042358398438e-01,-7.048686593770980835e-02,-6.321015357971191406e-01,8.934883773326873779e-02,-1.318320035934448242e-01,1.111747980117797852e+00,-3.064869344234466553e-02,2.510684132575988770e-01,-1.960528790950775146e-01,1.952581256628036499e-01,-5.552398413419723511e-02,-9.559563994407653809e-01,-1.682400107383728027e-01,5.627849102020263672e-01,-1.347566246986389160e+00,1.270839571952819824e-01,-7.616950273513793945e-01,-9.416790008544921875e-01,1.738049834966659546e-02,1.036307334899902344e+00,-1.541424095630645752e-01,-4.479492604732513428e-01,1.778894811868667603e-01,-9.101418852806091309e-01,6.116407513618469238e-01,2.424552887678146362e-01,2.985014207661151886e-02,-9.518741369247436523e-01,-5.064207911491394043e-01,6.953733414411544800e-02,1.285494685173034668e+00,1.737603247165679932e-01,-1.147727489471435547e+00,1.045054554939270020e+00,-3.128860890865325928e-01,-3.861902952194213867e-01,4.122644364833831787e-01,-8.589540719985961914e-01,-6.926871538162231445e-01,-5.201026797294616699e-02,-4.210846424102783203e-01,4.465948641300201416e-01,3.434435650706291199e-02,2.547872066497802734e-01,1.107082813978195190e-01,1.306258607655763626e-02,-7.582650184631347656e-01,-1.293145537376403809e+00,-3.388164043426513672e-01,4.227371513843536377e-01,-2.010379582643508911e-01,1.101681590080261230e+00,8.851733207702636719e-01,3.683753684163093567e-02,-8.422469496726989746e-01,4.302099347114562988e-01,-7.811951041221618652e-01,-1.406384468078613281e+00,-5.716841816902160645e-01,1.029214620590209961e+00,-2.381045557558536530e-02,2.464440315961837769e-01,-1.641403287649154663e-01,3.726521730422973633e-01,1.186549961566925049e-01,-2.140588462352752686e-01,8.135981559753417969e-01,1.259888261556625366e-01,3.887851536273956299e-01,-3.636459112167358398e-01,5.458920598030090332e-01,7.856804132461547852e-01,-3.716168999671936035e-01,1.054938673973083496e+00,-2.165173441171646118e-01,1.038260698318481445e+00,-5.742219462990760803e-02,-4.113963842391967773e-01,-6.405539512634277344e-01,-3.641436398029327393e-01,4.974603056907653809e-01,2.504022121429443359e-01,-7.527163028717041016e-01,-5.772167444229125977e-01,-4.601753652095794678e-01,-2.627404034137725830e-01
